Date,country,province,Confirmed,Recovered,Deaths
2022-03-01,Australia,Northern Territory,40824,0.0,24
2022-03-02,Australia,Northern Territory,41433,0.0,26
2022-03-03,Australia,Northern Territory,42658,0.0,27
2022-03-04,Australia,Northern Territory,42967,0.0,28
2022-03-05,Australia,Northern Territory,43194,0.0,29
2022-03-06,Australia,Northern Territory,43429,0.0,29
2022-03-07,Australia,Northern Territory,43866,0.0,30
2022-03-08,Australia,Northern Territory,43866,0.0,30
2022-03-09,Australia,Northern Territory,43986,0.0,31
2022-03-10,Australia,Northern Territory,44513,0.0,33
2022-03-11,Australia,Northern Territory,44711,0.0,31
2022-03-12,Australia,Northern Territory,44862,0.0,31
2022-03-13,Australia,Northern Territory,45059,0.0,31
2022-03-14,Australia,Northern Territory,45354,0.0,31
2022-03-15,Australia,Northern Territory,45469,0.0,31
2022-03-16,Australia,Northern Territory,45690,0.0,31
